MODIFICATION FLAG	RECORD KEY	GROUP KEY	ASSET CATEGORY	OWNER KEY	OWNER BIC	ISO CURRENCY CODE	CORRESPONDENT BIC	ACCOUNT NUMBER	PREFERRED	INTERMEDIARY 1 BIC	INTERMEDIARY 1 AC NUMBER	INTERMEDIARY 2 BIC	INTERMEDIARY 2 AC NUMBER	INSTITUTION NAME	CITY	CPS	COUNTRY NAME	ISO COUNTRY CODE	START DATE	STOP DATE	FIELD A	FIELD B
A	SI000000CYBF	SI000000CYBF	WHLS	BD00000010N1	HANDLULBXXX	SGD	SCBLSGSGXXX			HANDSGSGXXX				SVENSKA HANDELSBANKEN LUXEMBOURG BRANCH	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYBG	SI000000CYBG	WHLS	BD00000010N1	HANDLULBXXX	THB	SCBLTHBXXXX							SVENSKA HANDELSBANKEN LUXEMBOURG BRANCH	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYBH	SI000000CYBH	WHLS	BD00000010N1	HANDLULBXXX	TRY	DEUTTRISCUS							SVENSKA HANDELSBANKEN LUXEMBOURG BRANCH	LUXEMBOURG		LUXEMBOURG	LU	20120918			
A	SI000000CYBI	SI000000CYBI	COPA	BD00000010N1	HANDLULBXXX	TRY	DEUTTRISCUS							SVENSKA HANDELSBANKEN LUXEMBOURG BRANCH	LUXEMBOURG		LUXEMBOURG	LU	20120918			
A	SI00000002S9	SI00000002S9	COPA	BD00000010N3	HANDLULLXXX	AUD	WPACAU2SXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000000779	SI0000000779	ANYY	BD00000010N3	HANDLULLXXX	CAD	BOFMCAM2XXX	31691059803						SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU		20120918		
A	SI0000000DW0	SI0000000DW0	COPA	BD00000010N3	HANDLULLXXX	CHF	UBSWCHZH80A							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000000JFC	SI0000000JFC	COPA	BD00000010N3	HANDLULLXXX	CZK	COBACZPXXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000000L8L	SI0000000L8L	COPA	BD00000010N3	HANDLULLXXX	DKK	HANDDKKKXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000000RDH	SI0000000RDH	COPA	BD00000010N3	HANDLULLXXX	EUR	HANDDEFFXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI00000013FH	SI00000013FH	COPA	BD00000010N3	HANDLULLXXX	GBP	HANDGB22XXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000001A5B	SI0000001A5B	COPA	BD00000010N3	HANDLULLXXX	HKD	HANDHKHHXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000001C5B	SI0000001C5B	COPA	BD00000010N3	HANDLULLXXX	HUF	UBRTHUHBXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000001JKJ	SI0000001JKJ	COPA	BD00000010N3	HANDLULLXXX	JPY	BOTKJPJTXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000001SP9	SI0000001SP9	COPA	BD00000010N3	HANDLULLXXX	NOK	HANDNOKKXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI0000001V2S	SI0000001V2S	COPA	BD00000010N3	HANDLULLXXX	NZD	WPACNZ2WXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20100117			
A	SI0000001XHY	SI0000001XHY	COPA	BD00000010N3	HANDLULLXXX	PLN	HANDPLPWXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI00000021DD	SI00000021DD	COPA	BD00000010N3	HANDLULLXXX	SEK	HANDSESSXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI00000025FN	SI00000025FN	COPA	BD00000010N3	HANDLULLXXX	THB	SCBLTHBXXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI00000026F4	SI00000026F4	ANYY	BD00000010N3	HANDLULLXXX	TRY	AKBKTRISXXX	TR530004600999888000106473						SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU		20120917		
A	SI0000002CST	SI0000002CST	ANYY	BD00000010N3	HANDLULLXXX	USD	PNBPUS3NNYC	"2,000,193,009,576"						SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU		20120319		
A	SI0000002JD5	SI0000002JD5	COPA	BD00000010N3	HANDLULLXXX	ZAR	NEDSZAJJXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000920J	SI000000920J	ANYY	BD00000010N3	HANDLULLXXX	LTL	CBVILT2XXXX			HANDSESSXXX	SE6260000000000042160669			SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000920K	SI000000920K	ANYY	BD00000010N3	HANDLULLXXX	LVL	HABALV22XXX			HANDSESSXXX	SE7960000000000042153379			SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000920L	SI000000920L	COPA	BD00000010N3	HANDLULLXXX	SGD	SCBLSGSGXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU		20120918		
A	SI0000009BLH	SI0000009BLH	WHLS	BD00000010N3	HANDLULLXXX	CAD	ROYCCAT2XXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20110614	20120918		
A	SI0000009BLI	SI0000009BLI	WHLS	BD00000010N3	HANDLULLXXX	CAD	ROYCCAT2XXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20110614			
A	SI000000B1OI	SI000000B1OI	COPA	BD00000010N3	HANDLULLXXX	USD	CHASUS33XXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20120320			
A	SI000000B1OJ	SI000000B1OJ	WHLS	BD00000010N3	HANDLULLXXX	USD	CHASUS33XXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20120320			
A	SI000000CYCP	SI000000CYCP	WHLS	BD00000010N3	HANDLULLXXX	AUD	WPACAU2SXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYCR	SI000000CYCR	COPA	BD00000010N3	HANDLULLXXX	CAD	ROYCCAT2XXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYCT	SI000000CYCT	WHLS	BD00000010N3	HANDLULLXXX	CHF	UBSWCHZH80A							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYCV	SI000000CYCV	WHLS	BD00000010N3	HANDLULLXXX	CZK	COBACZPXXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYCX	SI000000CYCX	WHLS	BD00000010N3	HANDLULLXXX	DKK	HANDDKKKXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYCZ	SI000000CYCZ	WHLS	BD00000010N3	HANDLULLXXX	EUR	HANDDEFFXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYD2	SI000000CYD2	WHLS	BD00000010N3	HANDLULLXXX	GBP	HANDGB22XXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYD5	SI000000CYD5	WHLS	BD00000010N3	HANDLULLXXX	HKD	HANDHKHHXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYD8	SI000000CYD8	WHLS	BD00000010N3	HANDLULLXXX	HUF	UBRTHUHBXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYD9	SI000000CYD9	WHLS	BD00000010N3	HANDLULLXXX	JPY	BOTKJPJTXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYDA	SI000000CYDA	WHLS	BD00000010N3	HANDLULLXXX	NOK	HANDNOKKXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYDB	SI000000CYDB	WHLS	BD00000010N3	HANDLULLXXX	NZD	WPACNZ2WXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYDC	SI000000CYDC	WHLS	BD00000010N3	HANDLULLXXX	PLN	HANDPLPWXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYDD	SI000000CYDD	WHLS	BD00000010N3	HANDLULLXXX	SEK	HANDSESSXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYDE	SI000000CYDE	COPA	BD00000010N3	HANDLULLXXX	SGD	HANDSGSGXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20120918			
A	SI000000CYDF	SI000000CYDF	WHLS	BD00000010N3	HANDLULLXXX	SGD	HANDSGSGXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20120918			
A	SI000000CYDG	SI000000CYDG	WHLS	BD00000010N3	HANDLULLXXX	THB	SCBLTHBXXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000CYDH	SI000000CYDH	COPA	BD00000010N3	HANDLULLXXX	TRY	DEUTTRISCUS							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20120918			
A	SI000000CYDI	SI000000CYDI	WHLS	BD00000010N3	HANDLULLXXX	TRY	DEUTTRISCUS							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU	20120918			
A	SI000000CYDJ	SI000000CYDJ	WHLS	BD00000010N3	HANDLULLXXX	ZAR	NEDSZAJJXXX							SVENSKA HANDELSBANKEN S.A.	LUXEMBOURG		LUXEMBOURG	LU				
A	SI000000077A	SI000000077A	COPA	BD00000010N4	HANDLV22XXX	CAD	ROYCCAT2XXX	095911033455						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI0000000DW1	SI0000000DW1	COPA	BD00000010N4	HANDLV22XXX	CHF	CRESCHZZ80A	0835116157903010						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI0000000L8M	SI0000000L8M	COPA	BD00000010N4	HANDLV22XXX	DKK	HANDDKKKXXX	08803901482						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI0000000RDJ	SI0000000RDJ	COPA	BD00000010N4	HANDLV22XXX	EUR	HANDDEFFXXX	DE58514206001150346016						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI00000013FI	SI00000013FI	COPA	BD00000010N4	HANDLV22XXX	GBP	HANDGB22XXX	16650001						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI0000001PLE	SI0000001PLE	COPA	BD00000010N4	HANDLV22XXX	LTL	CBVILT2XXXX	LT067044060006397237						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI0000001SPB	SI0000001SPB	COPA	BD00000010N4	HANDLV22XXX	NOK	HANDNOKKXXX	83960203243						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI00000021DE	SI00000021DE	COPA	BD00000010N4	HANDLV22XXX	SEK	HANDSESSXXX	40328309						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI0000002CSU	SI0000002CSU	ANYY	BD00000010N4	HANDLV22XXX	USD	BKTRUS33XXX	04440062						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV		20120319		
A	SI000000B1P3	SI000000B1P3	COPA	BD00000010N4	HANDLV22XXX	USD	CHASUS33XXX	409347049						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV	20120320			
A	SI000000B1P4	SI000000B1P4	WHLS	BD00000010N4	HANDLV22XXX	USD	CHASUS33XXX	409347049						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV	20120320			
A	SI000000CY9O	SI000000CY9O	WHLS	BD00000010N4	HANDLV22XXX	CAD	ROYCCAT2XXX							SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY9P	SI000000CY9P	WHLS	BD00000010N4	HANDLV22XXX	CHF	CRESCHZZ80A							SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY9Q	SI000000CY9Q	WHLS	BD00000010N4	HANDLV22XXX	DKK	HANDDKKKXXX	08803901482						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY9S	SI000000CY9S	COPA	BD00000010N4	HANDLV22XXX	EUR	HANDFIHHXXX	FI9631313005911821						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY9T	SI000000CY9T	WHLS	BD00000010N4	HANDLV22XXX	EUR	HANDFIHHXXX	FI9631313005911821						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY9U	SI000000CY9U	WHLS	BD00000010N4	HANDLV22XXX	GBP	HANDGB22XXX	16650001						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY9V	SI000000CY9V	WHLS	BD00000010N4	HANDLV22XXX	LTL	CBVILT2XXXX	LT067044060006397237						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY9W	SI000000CY9W	WHLS	BD00000010N4	HANDLV22XXX	NOK	HANDNOKKXXX	83960203243						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY9X	SI000000CY9X	WHLS	BD00000010N4	HANDLV22XXX	SEK	HANDSESSXXX	40328309						SVENSKA HANDELSBANKEN AB	RIGA		LATVIA	LV				
A	SI000000CY79	SI000000CY79	COPA	BD00000010N5	HANDNL2AXXX	AUD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7A	SI000000CY7A	COPA	BD00000010N5	HANDNL2AXXX	CAD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7B	SI000000CY7B	COPA	BD00000010N5	HANDNL2AXXX	CHF	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7C	SI000000CY7C	COPA	BD00000010N5	HANDNL2AXXX	DKK	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7D	SI000000CY7D	COPA	BD00000010N5	HANDNL2AXXX	EUR	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7E	SI000000CY7E	COPA	BD00000010N5	HANDNL2AXXX	GBP	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7F	SI000000CY7F	COPA	BD00000010N5	HANDNL2AXXX	HKD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7G	SI000000CY7G	COPA	BD00000010N5	HANDNL2AXXX	JPY	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7H	SI000000CY7H	COPA	BD00000010N5	HANDNL2AXXX	NOK	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7I	SI000000CY7I	COPA	BD00000010N5	HANDNL2AXXX	SEK	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7J	SI000000CY7J	COPA	BD00000010N5	HANDNL2AXXX	SGD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7K	SI000000CY7K	COPA	BD00000010N5	HANDNL2AXXX	USD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7L	SI000000CY7L	WHLS	BD00000010N5	HANDNL2AXXX	AUD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7M	SI000000CY7M	WHLS	BD00000010N5	HANDNL2AXXX	CAD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7N	SI000000CY7N	WHLS	BD00000010N5	HANDNL2AXXX	CHF	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7O	SI000000CY7O	WHLS	BD00000010N5	HANDNL2AXXX	DKK	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7P	SI000000CY7P	WHLS	BD00000010N5	HANDNL2AXXX	EUR	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7Q	SI000000CY7Q	WHLS	BD00000010N5	HANDNL2AXXX	GBP	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7R	SI000000CY7R	WHLS	BD00000010N5	HANDNL2AXXX	HKD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7S	SI000000CY7S	WHLS	BD00000010N5	HANDNL2AXXX	JPY	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7T	SI000000CY7T	WHLS	BD00000010N5	HANDNL2AXXX	NOK	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7U	SI000000CY7U	WHLS	BD00000010N5	HANDNL2AXXX	SEK	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7V	SI000000CY7V	WHLS	BD00000010N5	HANDNL2AXXX	SGD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI000000CY7W	SI000000CY7W	WHLS	BD00000010N5	HANDNL2AXXX	USD	HANDDEFFXXX							SVENSKA HANDELSBANKEN (PUBL) AB	AMSTERDAM		NETHERLANDS	NL				
A	SI00000002SD	SI00000002SD	COPA	BD00000010N7	HANDNOKKXXX	AUD	WPACAU2SXXX							HANDELSBANKEN	OSLO		NORWAY	NO	20100117			
A	SI000000077B	SI000000077B	ANYY	BD00000010N7	HANDNOKKXXX	CAD	BOFMCAM2XXX	31691053196						HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI0000000DW3	SI0000000DW3	COPA	BD00000010N7	HANDNOKKXXX	CHF	UBSWCHZH80A							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000000JFD	SI0000000JFD	COPA	BD00000010N7	HANDNOKKXXX	CZK	COBACZPXXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000000L8N	SI0000000L8N	COPA	BD00000010N7	HANDNOKKXXX	DKK	HANDDKKKXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000000RDL	SI0000000RDL	COPA	BD00000010N7	HANDNOKKXXX	EUR	HANDDEFFXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI00000013FL	SI00000013FL	COPA	BD00000010N7	HANDNOKKXXX	GBP	HANDGB22XXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000001A5E	SI0000001A5E	COPA	BD00000010N7	HANDNOKKXXX	HKD	HANDHKHHXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000001BR5	SI0000001BR5	ANYY	BD00000010N7	HANDNOKKXXX	HRK	RZBHHR2XXXX	9100001534						HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI0000001C5C	SI0000001C5C	ANYY	BD00000010N7	HANDNOKKXXX	HUF	UBRTHUHBXXX	0100000455001						HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI0000001D2S	SI0000001D2S	ANYY	BD00000010N7	HANDNOKKXXX	ILS	POALILITXXX	600-441239						HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI0000001DQU	SI0000001DQU	COPA	BD00000010N7	HANDNOKKXXX	INR	SCBLINBBXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000001JKM	SI0000001JKM	COPA	BD00000010N7	HANDNOKKXXX	JPY	SMBCJPJTXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000001PLF	SI0000001PLF	COPA	BD00000010N7	HANDNOKKXXX	LTL	CBVILT2XXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000001PRL	SI0000001PRL	ANYY	BD00000010N7	HANDNOKKXXX	LVL	HABALV22XXX	LV93HABA0557015108411						HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI0000001SPC	SI0000001SPC	ANYY	BD00000010N7	HANDNOKKXXX	NOK	DNBANOKKXXX							HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI0000001V2T	SI0000001V2T	COPA	BD00000010N7	HANDNOKKXXX	NZD	WPACNZ2WXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000001XHZ	SI0000001XHZ	COPA	BD00000010N7	HANDNOKKXXX	PLN	HANDPLPWXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000001YBQ	SI0000001YBQ	ANYY	BD00000010N7	HANDNOKKXXX	RON	RZBRROBUXXX	0030539461						HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI00000021DF	SI00000021DF	COPA	BD00000010N7	HANDNOKKXXX	SEK	HANDSESSXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI00000023TR	SI00000023TR	COPA	BD00000010N7	HANDNOKKXXX	SGD	HANDSGSGXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI00000025FO	SI00000025FO	COPA	BD00000010N7	HANDNOKKXXX	THB	SICOTHBKXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000002CSY	SI0000002CSY	ANYY	BD00000010N7	HANDNOKKXXX	USD	BOFAUS3NXXX	6550468951						HANDELSBANKEN	OSLO		NORWAY	NO		20120319		
A	SI0000002JD6	SI0000002JD6	ANYY	BD00000010N7	HANDNOKKXXX	ZAR	NEDSZAJJXXX	1986249832						HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000008TNV	SI0000008TNV	COPA	BD00000010N7	HANDNOKKXXX	AED	HANDSESSXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000008TNW	SI0000008TNW	ANYY	BD00000010N7	HANDNOKKXXX	MXN	BCMRMXMMCOR	0095001038						HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI0000008TNX	SI0000008TNX	ANYY	BD00000010N7	HANDNOKKXXX	NOK	NBHKNOKKXXX	NO2706290090557						HANDELSBANKEN	OSLO		NORWAY	NO		20120918		
A	SI0000009BKN	SI0000009BKN	WHLS	BD00000010N7	HANDNOKKXXX	CAD	ROYCCAT2XXX							HANDELSBANKEN	OSLO		NORWAY	NO	20110614			
A	SI0000009BKO	SI0000009BKO	COPA	BD00000010N7	HANDNOKKXXX	CAD	ROYCCAT2XXX							HANDELSBANKEN	OSLO		NORWAY	NO	20110614			
A	SI000000AZ46	SI000000AZ46	ANYY	BD00000010N7	HANDNOKKXXX	USD	BOFAUS3NXXX							HANDELSBANKEN	OSLO		NORWAY	NO		20120319		
A	SI000000B1OA	SI000000B1OA	COPA	BD00000010N7	HANDNOKKXXX	USD	CHASUS33XXX							HANDELSBANKEN	OSLO		NORWAY	NO	20120320			
A	SI000000B1OB	SI000000B1OB	WHLS	BD00000010N7	HANDNOKKXXX	USD	CHASUS33XXX							HANDELSBANKEN	OSLO		NORWAY	NO	20120320			
A	SI000000CYC4	SI000000CYC4	WHLS	BD00000010N7	HANDNOKKXXX	AED	HANDSESSXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYC7	SI000000CYC7	WHLS	BD00000010N7	HANDNOKKXXX	AUD	WPACAU2SXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYC8	SI000000CYC8	WHLS	BD00000010N7	HANDNOKKXXX	CHF	UBSWCHZH80A							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYC9	SI000000CYC9	WHLS	BD00000010N7	HANDNOKKXXX	CZK	COBACZPXXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYCE	SI000000CYCE	WHLS	BD00000010N7	HANDNOKKXXX	DKK	HANDDKKKXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYCF	SI000000CYCF	WHLS	BD00000010N7	HANDNOKKXXX	EUR	HANDDEFFXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYCO	SI000000CYCO	WHLS	BD00000010N7	HANDNOKKXXX	GBP	HANDGB22XXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYCQ	SI000000CYCQ	WHLS	BD00000010N7	HANDNOKKXXX	HKD	HANDHKHHXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYCS	SI000000CYCS	WHLS	BD00000010N7	HANDNOKKXXX	NZD	WPACNZ2WXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYCU	SI000000CYCU	WHLS	BD00000010N7	HANDNOKKXXX	INR	SCBLINBBXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYCW	SI000000CYCW	WHLS	BD00000010N7	HANDNOKKXXX	JPY	SMBCJPJTXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYCY	SI000000CYCY	WHLS	BD00000010N7	HANDNOKKXXX	LTL	CBVILT2XXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYD0	SI000000CYD0	WHLS	BD00000010N7	HANDNOKKXXX	PLN	HANDPLPWXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYD1	SI000000CYD1	WHLS	BD00000010N7	HANDNOKKXXX	SEK	HANDSESSXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYD3	SI000000CYD3	WHLS	BD00000010N7	HANDNOKKXXX	SGD	HANDSGSGXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
