MODIFICATION FLAG	RECORD KEY	INSTITUTION NAME	COUNTRY NAME	ISO COUNTRY CODE	IBAN ISO COUNTRY CODE	IBAN BIC	ROUTING BIC	IBAN NATIONAL ID	SERVICE CONTEXT	FIELD A	FIELD B
A	IB00000037L9	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700332	SEPA		
A	IB00000037LA	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700333	SEPA		
A	IB00000037LB	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700334	SEPA		
A	IB00000037LC	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700335	SEPA		
A	IB00000037LD	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700336	SEPA		
A	IB00000037LE	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700337	SEPA		
A	IB00000037LF	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700338	SEPA		
A	IB00000037LG	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700339	SEPA		
A	IB00000037LH	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700340	SEPA		
A	IB00000037LI	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700341	SEPA		
A	IB00000037LJ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700342	SEPA		
A	IB00000037LK	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700343	SEPA		
A	IB00000037LL	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700344	SEPA		
A	IB00000037LM	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700345	SEPA		
A	IB00000037LN	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700346	SEPA		
A	IB00000037LO	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700347	SEPA		
A	IB00000037LP	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700348	SEPA		
A	IB00000037LQ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700349	SEPA		
A	IB00000037LR	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700350	SEPA		
A	IB00000037LS	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700351	SEPA		
A	IB00000037LT	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700352	SEPA		
A	IB00000037LU	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700353	SEPA		
A	IB00000037LV	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700354	SEPA		
A	IB00000037LW	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700355	SEPA		
A	IB00000037LX	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700356	SEPA		
A	IB00000037LY	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700357	SEPA		
A	IB00000037LZ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700358	SEPA		
A	IB00000037M0	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700359	SEPA		
A	IB00000037M1	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700360	SEPA		
A	IB00000037M2	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700361	SEPA		
A	IB00000037M3	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700363	SEPA		
A	IB00000037M4	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700365	SEPA		
A	IB00000037M5	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700366	SEPA		
A	IB00000037M6	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700367	SEPA		
A	IB00000037M7	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700369	SEPA		
A	IB00000037M8	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700370	SEPA		
A	IB00000037M9	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700371	SEPA		
A	IB00000037MA	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700372	SEPA		
A	IB00000037MB	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700373	SEPA		
A	IB00000037MC	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700374	SEPA		
A	IB00000037MD	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700375	SEPA		
A	IB00000037ME	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700377	SEPA		
A	IB00000037MF	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700378	SEPA		
A	IB00000037MG	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700379	SEPA		
A	IB00000037MH	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700381	SEPA		
A	IB00000037MI	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700382	SEPA		
A	IB00000037MJ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700383	SEPA		
A	IB00000037MK	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700384	SEPA		
A	IB00000037ML	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700463	SEPA		
A	IB00000037MM	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700464	SEPA		
A	IB00000037MN	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700465	SEPA		
A	IB00000037MO	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700466	SEPA		
A	IB00000037MP	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700467	SEPA		
A	IB00000037MQ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700602	SEPA		
A	IB00000037MR	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700609	SEPA		
A	IB00000037MS	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700610	SEPA		
A	IB00000037MT	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700615	SEPA		
A	IB00000037MU	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700632	SEPA		
A	IB00000037MV	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700634	SEPA		
A	IB00000037MW	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700640	SEPA		
A	IB00000037MX	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700641	SEPA		
A	IB00000037MY	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700642	SEPA		
A	IB00000037MZ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700643	SEPA		
A	IB00000037N0	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700653	SEPA		
A	IB00000037N1	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700657	SEPA		
A	IB00000037N2	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700658	SEPA		
A	IB00000037N3	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700659	SEPA		
A	IB00000037N4	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700664	SEPA		
A	IB00000037N5	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700665	SEPA		
A	IB00000037N6	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700666	SEPA		
A	IB00000037N7	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700668	SEPA		
A	IB00000037N8	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700669	SEPA		
A	IB00000037N9	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700683	SEPA		
A	IB00000037NA	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700702	SEPA		
A	IB00000037NB	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700704	SEPA		
A	IB00000037NC	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700706	SEPA		
A	IB00000037ND	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700707	SEPA		
A	IB00000037NE	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700711	SEPA		
A	IB00000037NF	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700712	SEPA		
A	IB00000037NG	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700716	SEPA		
A	IB00000037NH	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700723	SEPA		
A	IB00000037NI	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700724	SEPA		
A	IB00000037NJ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700725	SEPA		
A	IB00000037NK	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700728	SEPA		
A	IB00000037NL	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700135	SEPA		
A	IB00000037NM	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700423	SEPA		
A	IB0000003OBM	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700731	SEPA		
A	IB0000003OEJ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700733	SEPA		
A	IB0000003OEK	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700734	SEPA		
A	IB0000003OFV	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700736	SEPA		
A	IB0000003OH6	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700732	SEPA		
A	IB0000003PD7	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700738	SEPA		
A	IB0000003PDF	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700364	SEPA		
A	IB0000003PDG	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700752	SEPA		
A	IB0000003PU4	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700757	SEPA		
A	IB0000003PY7	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700144	SEPA		
A	IB0000003PYI	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700839	SEPA		
A	IB0000003QBS	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700840	SEPA		
A	IB0000003QE3	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700735	SEPA		
A	IB0000003QIC	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700758	SEPA		
A	IB000000D3VK	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700132	SEPA		
A	IB000000D3YR	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700146	SEPA		
A	IB000000D3YS	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700275	SEPA		
A	IB000000D3YT	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700305	SEPA		
A	IB000000D3YU	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700309	SEPA		
A	IB000000D3YV	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700386	SEPA		
A	IB000000D3YW	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700389	SEPA		
A	IB000000D3YY	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700396	SEPA		
A	IB000000D3YZ	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700397	SEPA		
A	IB000000D3Z0	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700399	SEPA		
A	IB000000D3Z1	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700491	SEPA		
A	IB000000D3Z2	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700492	SEPA		
A	IB000000D3Z3	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700493	SEPA		
A	IB000000D3Z4	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700494	SEPA		
A	IB000000D3Z5	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700495	SEPA		
A	IB000000D3Z6	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700496	SEPA		
A	IB000000D3Z7	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700497	SEPA		
A	IB000000D3Z8	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700616	SEPA		
A	IB000000D3Z9	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700620	SEPA		
A	IB000000D3ZA	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700626	SEPA		
A	IB000000D3ZB	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700629	SEPA		
A	IB000000D3ZC	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700682	SEPA		
A	IB000000D3ZD	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700722	SEPA		
A	IB000000D416	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700737	SEPA		
A	IB000000D417	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700726	SEPA		
A	IB000000D41D	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700755	SEPA		
A	IB000000D41U	BRED BANQUE POPULAIRE	REUNION	RE	FR	BREDFRPPXXX	BREDFRPPXXX	1010700769	SEPA		
A	IB000000DA30	BRED BANQUE POPULAIRE	FRENCH GUIANA	GF	FR	BREDFRPPXXX	BREDFRPPXXX	1010700123	SEPA		
A	IB000000DA3C	BRED BANQUE POPULAIRE	FRENCH GUIANA	GF	FR	BREDFRPPXXX	BREDFRPPXXX	1010700159	SEPA		
A	IB000000DA3D	BRED BANQUE POPULAIRE	FRENCH GUIANA	GF	FR	BREDFRPPXXX	BREDFRPPXXX	1010700314	SEPA		
A	IB000000DA3E	BRED BANQUE POPULAIRE	FRENCH GUIANA	GF	FR	BREDFRPPXXX	BREDFRPPXXX	1010700625	SEPA		
A	IB000000DA3F	BRED BANQUE POPULAIRE	FRENCH GUIANA	GF	FR	BREDFRPPXXX	BREDFRPPXXX	1010700656	SEPA		
A	IB000000DA69	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700162	SEPA		
A	IB000000DA6N	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700166	SEPA		
A	IB000000DA6O	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700183	SEPA		
A	IB000000DA6P	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700306	SEPA		
A	IB000000DA6Q	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700376	SEPA		
A	IB000000DA6S	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700392	SEPA		
A	IB000000DA6T	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700393	SEPA		
A	IB000000DA6U	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700471	SEPA		
A	IB000000DA6V	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700472	SEPA		
A	IB000000DA6W	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700473	SEPA		
A	IB000000DA6X	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700474	SEPA		
A	IB000000DA6Y	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700475	SEPA		
A	IB000000DA6Z	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700476	SEPA		
A	IB000000DA70	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700477	SEPA		
A	IB000000DA71	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700483	SEPA		
A	IB000000DA72	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700604	SEPA		
A	IB000000DA73	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700624	SEPA		
A	IB000000DA74	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700667	SEPA		
A	IB000000DA8C	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700730	SEPA		
A	IB000000DA8K	BRED BANQUE POPULAIRE	GUADELOUPE	GP	FR	BREDFRPPXXX	BREDFRPPXXX	1010700775	SEPA		
A	IB000000DA9X	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700165	SEPA		
A	IB000000DAA8	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700167	SEPA		
A	IB000000DAA9	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700190	SEPA		
A	IB000000DAAA	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700191	SEPA		
A	IB000000DAAB	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700192	SEPA		
A	IB000000DAAC	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700209	SEPA		
A	IB000000DAAD	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700254	SEPA		
A	IB000000DAAE	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700256	SEPA		
A	IB000000DAAF	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700257	SEPA		
A	IB000000DAAG	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700258	SEPA		
A	IB000000DAAH	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700272	SEPA		
A	IB000000DAAJ	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700294	SEPA		
A	IB000000DAAL	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700308	SEPA		
A	IB000000DAAM	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700380	SEPA		
A	IB000000DAAN	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700402	SEPA		
A	IB000000DAAO	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700403	SEPA		
A	IB000000DAAP	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700451	SEPA		
A	IB000000DAAQ	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700455	SEPA		
A	IB000000DAAR	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700484	SEPA		
A	IB000000DAAS	BRED BANQUE POPULAIRE	MARTINIQUE	MQ	FR	BREDFRPPXXX	BREDFRPPXXX	1010700622	SEPA		
A	IB000000DAD5	BRED BANQUE POPULAIRE	MAYOTTE	YT	FR	BREDFRPPXXX	BREDFRPPXXX	1010700160	SEPA		
A	IB000000DADC	BRED BANQUE POPULAIRE	MAYOTTE	YT	FR	BREDFRPPXXX	BREDFRPPXXX	1010700644	SEPA		
A	IB000000DADD	BRED BANQUE POPULAIRE	MAYOTTE	YT	FR	BREDFRPPXXX	BREDFRPPXXX	1010700688	SEPA		
A	IB0000003QN2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203253	SEPA		
A	IB0000003QN3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200109	SEPA		
A	IB0000003QN4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200500	SEPA		
A	IB0000003QN5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201699	SEPA		
A	IB0000003QN6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201792	SEPA		
A	IB0000003QN7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200506	SEPA		
A	IB0000003QN8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202397	SEPA		
A	IB0000003QN9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200771	SEPA		
A	IB0000003QNA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200782	SEPA		
A	IB0000003QNB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200791	SEPA		
A	IB0000003QNC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203643	SEPA		
A	IB0000003QND	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205478	SEPA		
A	IB0000003QNE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201139	SEPA		
A	IB0000003QNF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201181	SEPA		
A	IB0000003QNG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205534	SEPA		
A	IB0000003QNH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201275	SEPA		
